"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 12+","3.69","0.271003"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 15+","8.1","0.123457"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 18+","17.4","0.057471"
"2026-03-08","DAL Mavericks @ TOR Raptors","32976","Daniel Gafford","Points","Points 20+","26","0.038462"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 10+","1.06","0.943396"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 12+","1.14","0.877193"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 15+","1.35","0.740741"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 18+","1.71","0.584795"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 19+","1.89","0.529101"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 20+","2.11","0.473934"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 25+","4.12","0.242718"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 30+","9.3","0.107527"
"2026-03-08","DAL Mavericks @ TOR Raptors","527232","Immanuel Quickley","Points","Points 35+","20.8","0.048077"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 6+","1.12","0.892857"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 8+","1.3","0.769231"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 10+","1.61","0.621118"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 11+","1.81","0.552486"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 12+","2.1","0.476190"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 15+","3.45","0.289855"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 18+","6.26","0.159744"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 20+","9.7","0.103093"
"2026-03-08","DAL Mavericks @ TOR Raptors","33177","Khris Middleton","Points","Points 25+","25","0.040000"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 12+","1.04","0.961538"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 15+","1.13","0.884956"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 18+","1.3","0.769231"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 20+","1.49","0.671141"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 23+","1.96","0.510204"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 25+","2.46","0.406504"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 30+","5.15","0.194175"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 35+","11.8","0.084746"
"2026-03-08","DAL Mavericks @ TOR Raptors","33215","Brandon Ingram","Points","Points 40+","24","0.041667"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 6+","1.27","0.787402"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 8+","1.55","0.645161"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 10+","2.01","0.497512"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 12+","2.79","0.358423"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 15+","4.82","0.207469"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 18+","8.8","0.113636"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 20+","13.2","0.075758"
"2026-03-08","DAL Mavericks @ TOR Raptors","591058","Sandro Mamukelashvili","Points","Points 25+","30","0.033333"
"2026-03-08","DAL Mavericks @ TOR Raptors","905515","Cooper Flagg","Points","Points 10+","1.06","0.943396"
"2026-03-08","DAL Mavericks @ TOR Raptors","905515","Cooper Flagg","Points","Points 12+","1.14","0.877193"
"2026-03-08","DAL Mavericks @ TOR Raptors","905515","Cooper Flagg","Points","Points 15+","1.35","0.740741"
